title,abstract,keywords
See you on the Metaverse: A bibliometric expedition through the Metaverse landscape,"The Metaverse is a rapidly developing technology that has attracted interest from various companies. Experts predict exponential growth in profits from the Metaverse market in the coming years. However, early stages of innovation often bring uncertain and speculative impressions, making its direction, timing, and future unclear. The viability of the Metaverse as either an innovation that fails or as the next technological revolution is questionable in its own right. Academically, the Metaverse has generated interest across various disciplines, including psychology, marketing, and legal studies. The aim of this study is to systematically consolidate the growing literature to understand the intricate dynamics of consumer behavior and marketing practices in this evolving sphere. To achieve this, a comprehensive bibliometric analysis was carried considering 284 contributions from the Web of Science on the Metaverse in business, management, marketing, and communication using quantitative analysis tools such as VOSviewer and SciMAT. The study provides insight into pioneering contributions, prominent authors, central themes, and emerging research challenges related to the Metaverse. The results contribute towards better understanding of the Metaverse, enabling well-informed decisions for efficient marketing strategies and future advancements in this ever-evolving realm for both practitioners and researchers.","Metaverse, Bibliometric analysis, VoSviewer, SciMAT, Virtual worlds, Virtual reality, Retail"
"Metaverse beyond the hype: Multidisciplinary perspectives on emerging challenges, opportunities, and agenda for research, practice and policy","The metaverse has the potential to extend the physical world using augmented and virtual reality technologies allowing users to seamlessly interact within real and simulated environments using avatars and holograms. Virtual environments and immersive games (such as, Second Life, Fortnite, Roblox and VRChat) have been described as antecedents of the metaverse and offer some insight to the potential socio-economic impact of a fully functional persistent cross platform metaverse. Separating the hype and “meta…” rebranding from current reality is difficult, as “big tech” paints a picture of the transformative nature of the metaverse and how it will positively impact people in their work, leisure, and social interaction. The potential impact on the way we conduct business, interact with brands and others, and develop shared experiences is likely to be transformational as the distinct lines between physical and digital are likely to be somewhat blurred from current perceptions. However, although the technology and infrastructure does not yet exist to allow the development of new immersive virtual worlds at scale - one that our avatars could transcend across platforms, researchers are increasingly examining the transformative impact of the metaverse. Impacted sectors include marketing, education, healthcare as well as societal effects relating to social interaction factors from widespread adoption, and issues relating to trust, privacy, bias, disinformation, application of law as well as psychological aspects linked to addiction and impact on vulnerable people. This study examines these topics in detail by combining the informed narrative and multi-perspective approach from experts with varied disciplinary backgrounds on many aspects of the metaverse and its transformational impact. The paper concludes by proposing a future research agenda that is valuable for researchers, professionals and policy makers alike.","Avatars, Augmented reality, Extended reality, Metaverse, Second life, Virtual reality, Virtual world"
From moon landing to metaverse: Tracing the evolution of Technological Forecasting and Social Change,"Technological Forecasting and Social Change (TFSC) is one of the most prominent journals to focus on the methodologies and practices of technological forecasting and futures studies. This study aims to analyse the topical structure of TFSC and track the most cited articles published in the journal using a combination of a structural topic model (STM) and bibliometric analysis. The STM reveals 18 prominent topics in TFSC, and the topical quality of the STM results is verified based on semantic coherence and topic exclusivity scores as well as an assessment of the correlations among topics. The STM also tracks the temporal variations in topical prevalence that occurred from 1969 to 2022, shedding light on the changing popularity of each topic. The bibliometric analysis presents a decade-by-decade perspective on the most cited articles and the geographical dispersion of authors affiliated with TFSC, thereby providing a truly global perspective on the journal's publishing activity.","Bibliometric analysis, Structural topic modelling, STM, , , Review"
AI-Enabled Grouping Bridgehead to Secure Penetration Topics of Metaverse,"With the advent of the big data era, security issues in the context of artificial intelligence (AI) and data analysis are attracting research attention. In the metaverse, which will become a virtual asset in the future, users’ communication, movement with characters, text elements, etc., are required to integrate the real and virtual. However, they can be exposed to threats. Particularly, various hacker threats exist. For example, users’ assets are exposed through notices and mail alerts regularly sent to users by operators. In the future, hacker threats will increase mainly due to naturally anonymous texts. Therefore, it is necessary to use the natural language processing technology of artificial intelligence, especially term frequency-inverse document frequency, word2vec, gated recurrent unit, recurrent neural network, and long-short term memory. Additionally, several application versions are used. Currently, research on tasks and performance for algorithm application is underway. We propose a grouping algorithm that focuses on securing various bridgehead strategies to secure topics for security and safety within the metaverse. The algorithm comprises three modules: extracting topics from attacks, managing dimensions, and performing grouping. Consequently, we create 24 topic-based models. Assuming normal and spam mail attacks to verify our algorithm, the accuracy of the previous application version was increased by ∼0.4%–1.5%.","Metaverse, security, computational linguistics, grouping bridgehead, AI"
Virtual selfhood and consumer behavior: Exploring avatar attachment and consumption patterns in Second Life's metaverse,"In the vast digital landscape of the Metaverse, users can create and personalize their avatars as virtual representations of themselves. This study delves into the emotions users experience in relation to their avatars and examines how this attachment influences their consumption behaviors within the virtual world. The research employed a sample of 214 active users participating in Second Life, a prominent virtual world platform. By analyzing survey data, we explore the dynamics of self-presentation and attachment between users and their virtual personas across this well-established platform. Our research offers valuable contributions to the existing literature on the Metaverse, providing empirical evidence on how virtual reality platforms like Second Life foster avatar customization and how this, in turn, affects consumer behavior. As the Metaverse gains prominence in the business world, understanding the habits and preferences of virtual reality users is increasingly crucial. We aim to enhance our understanding of consumer behavior by incorporating attachment theory into our research on long-standing virtual environments like Second Life. Our study of Second Life provides valuable insights into the dynamics of consumer behavior within a well-established virtual world, which can be applied to the emerging Metaverse platforms. This knowledge helps businesses identify consumer profiles, address their needs, and enhance their virtual presence and success.","Avatar, Attachment theory, Consumption, Metaverse, Virtual reality, Second life"
Analyzing the behaviors of pedestrians and cyclists in interactions with autonomous systems using controlled experiments: A literature review,"Urban transportation is set to undergo a profound transformation with the advent of autonomous systems such as autonomous vehicles, automated buses, and sidewalk delivery robots. To promote safe, sustainable, and inclusive urban mobility, understanding and predicting the behaviors of pedestrians and cyclists, including their intentions, decisions, and movements, when they interact with autonomous systems becomes crucial. Gaining a thorough understanding of these complex interactions can not only improve the safety, efficiency, and acceptance of autonomous systems but also enhance the design and implementation of these technologies. Through a comprehensive review of the literature spanning the years 2014 to 2023, we identify 99 articles that empirically investigate the interactions of humans and autonomous systems. Based on our overview of progress and challenges within this field, we further identify five research gaps that future research should address to enhance human-autonomous system interactions, including: (1) scaling up experimental scenarios to multi-user and multi-modal setups to better represent real-world challenges, (2) emphasizing safety-critical scenarios that are difficult to achieve in real-world environments by applying virtual reality, (3) incorporating diverse behavioral data from the human perspective to deepen the understanding of vulnerable road user behavior and decisions, (4) embracing continuous and real-time interaction to better predict dynamic future environments, and (5) enhancing the generalization ability to ensure realism and broad applicability. This review article offers valuable insights for the growing human-autonomous system research community, specifically those interested in leveraging controlled experiments to enhance the understanding and prediction of pedestrians' and cyclists' behaviors in future urban environments.","Human-autonomous system interaction, Human behavioral modeling, Autonomous vehicles, Virtual reality, Controlled experiment"
Navigating the future of B2B marketing: The transformative impact of the industrial metaverse,"Rapid technological advancements and shifting market dynamics challenge business-to-business (B2B) marketing academia to maintain relevance among scholars and practitioners. This article examines the discipline’s evolution and explores future research directions shaped by the industrial metaverse.Scholarly research in B2B marketing evolved from a focus on transactions to one on relationships, business networks, and, finally,virtualized business ecosystems.The industrial metaverse, through business virtualization, dynamic strategizing, and enhanced stakeholder centricity, fundamentally affects how B2B transactions and relationshipsare managed.By embracing the industrial metaverse, we propose that scholarly research in B2B marketing can maintain its relevance and enhance its impact by tracking industry advances andmore effectivelyaddressing managerially relevant challenges.To this end, the article discusses the substantial shifts triggered by the industrial metaverseand developspromising research opportunities, advocating for academics to embrace these changes to align with practitioner needs and contemporary market dynamics.","B2B marketing, Literature review, Industrial marketing, Industrial metaverse, Research agenda"
"FinTech enablers, use cases, and role of future internet of things","In the current global trend, financial organizations strive extensively towards smartening finance to derive the benefits of digitalization. In such an effort, Financial Technology (Fintech) involves usage of several contemporary disruptive technologies such as AI, 5G/6G, Blockchain, Metaverse, IoT, etc., in financial industry to add value to the customer services. By the inception of technology, several major financial services and processes such as lending, verification, fraud detection, quality maintenance, credit scoring, and many more will be simplified and augmented. However, there is a need for research and innovation of disruptive financial products and the enabling ecosystem of technologies. Consequently, several tech-giants have focused their attention on Fintech to introduce Information and Communication Technology (ICT) solutions. In this manuscript, firstly, we envision the future trends and driving applications of Fintech that would emerge during 2030. Further, we attempt to provide a high-level framework of the enablers of Fintech including IoT, 5G, Digital twins and Metaverse for certain use cases. In addition, we provide directions for future Fintech research while anticipating the challenges ahead.","Fintech, IoT, AI, Digital twin, 6G, Metaverse, 5G"
The dynamics of digital technology adoption in rainbow trout aquaculture: Exploring multi-stakeholder perceptions in Ontario using Q methodology and the theory of planned behaviour,"This paper explores the perspectives surrounding digital technology adoption in rainbow trout farming in Ontario, Canada. While digital transformation can help support and meet the growth needs of the fishery and aquaculture industries, few studies explore digital technology adoption in aquaculture and even fewer consider the diverse perspectives of various actors in this context. We aim to fill this gap by examining the viewpoints of key rainbow trout farming stakeholders, such as producers, researchers, and technology providers, regarding adopting digital technologies. This study, which is unique in the Ontario context, employed Q methodology to explore the perspectives of different actors using the extended theory of planned behaviour as a framework. We performed the Q-sort procedure using Qualtrics, providing 23 actors with 27 statements on a scale from strongly agree to strongly disagree. Q-factor analysis in PQ-method software identified three distinct discourses. Discourse 1 highlights skilled employees and data-related concerns, Discourse 2 emphasises understanding the complexity and costs associated with digital technologies, and Discourse 3 emphasises financial assistance and perceived value, focusing on attitude and perceived behavioural control. Interestingly, the three discourses were represented by various groups of actors, and not all respondents from the same sector shared the same perception. The findings of this study contribute to the limited scientific research on digital technology adoption in rainbow trout farming, which can inform strategic policy decisions.","Digital technology, Rainbow trout, Q method, Theory of planned behaviour, Ontario, Canada"
Metaverse crimes in virtual (Un)reality: Fraud and sexual offences under English law,"The technological evolution has not only opened new frontiers but has also become an indispensable part of our daily lives. However, the technology that enhances our lives presents a dual reality—it offers opportunities for criminals while creating challenges for law enforcement. Fraud, particularly, has become a pervasive issue. In response, virtual asset service providers must take measures to tackle cryptocurrency-related fraud. Nevertheless, this becomes challenging if the perpetrator exists solely within the virtual world. In 1992, Neal Stephenson used the term ‘Metaverse’ to describe a virtual world where people interact with each other using avatars. Over time, the Metaverse has transformed into a complex concept akin to 'cyberspace'. The Metaverse is a virtual environment that uses technologies to mimic the real world. As this virtual space became intertwined with financial transactions, especially through cryptocurrencies, the Metaverse evolved into a medium for perpetrating scams. Within this context, the article addresses the challenges associated with criminal activity in the Metaverse. Considering the potential applications of AI, cryptocurrencies and Non-Fungible Tokens, three main challenges can be identified: 1) decentralisation, 2) anonymity of the user, and 3) lack of regulation. This article examines the applicability of existing legislation to regulate criminal activity in the Metaverse through doctrinal research. Using a comparative approach, it analyses the challenges of addressing virtual crimes by contrasting fraud (Fraud Act 2006) with sexual assault (Sexual Offences Act 2003), highlighting the complexity of addressing crimes involving physical contact in virtual spaces compared to financial crimes.","Metaverse, Crypto assets, Artificial Intelligence (AI), Fraud, Financial crime"
Satisfaction and performance expectations for the adoption of the metaverse in tourism SMEs,"The last decade has seen major transformations in the tourism sector, influenced by changes in consumer behaviour and the integration of technology. The Metaverse has emerged as a transformative force but with certain limitations. In this sense, the literature highlights the need to address research gaps in terms of the levels of acceptance of this new technology and with regard to the challenges faced by small and medium-sized enterprises (SMEs) in the tourism sector. Thus, the main objective of this paper is to assess the adoption intention of high technology in tourism by small and medium-sized enterprises, focusing on the key role of the Metaverse as a new paradigm. For data collection, a total of 172 small and medium-sized enterprises have been surveyed using a double methodology, PLS-SEM and QCA, for the analysis. The results show that small and medium-sized tourism enterprises intend to adopt technologies associated with the Metaverse for the concept of Business Satisfaction rather than for the possible performance it may represent. These results represent an important advance in the understanding of the integration of Metaverse technologies in the tourism sector in this type of companies, where it can help to adopt diverse strategies in the business environment without having an excessive Resistance to Change, helping to be able to face it in conjunction with other capabilities.","Small and medium-sized companies, Tourism, Metaverse, Intention to use"
ENIGMA: An explainable digital twin security solution for cyber–physical systems,"Digital Twins (DTs), being the virtual replicas of their physical counterparts, share valuable knowledge of the underlying physical processes and act as data acquisition and dissemination sources to Cyber–Physical System (CPS). Moreover, without obstructing the ongoing operations, DTs also provide an assessment platform for evaluating the operational behavior and security of the CPS. Therefore, they become a potential source of data breaches and a broad attack surface for attackers to launch covert attacks. To detect and mitigate security loopholes in DTs, one of the potential solutions is to leverage a gamification approach that can assess the security level of DTs while providing security analysts with a controlled and supportive virtual training environment. Artificial Intelligence/Machine Learning (AI/ML)-based approaches can complement the idea of security orchestration and automation in the gamification approach. However, AI/ML-based DTs security solutions are generally constrained by the lack of transparency of AI operations, which results in less confidence in the decisions made by the AI models. To address the explainable security challenges of DTs, this article proposes a gamification approach called sEcuriNg dIgital twins through GaMification Approach (ENIGMA). While leveraging DTs as an offensive security platform, ENIGMA provides gaming scenarios to assess DTs’ security and train security analysts. The game players within ENIGMA are humans (the attacker team) and AI agents (the defender team). Furthermore, ENIGMA is supported by an eXplainable AI (XAI)-based DT security assessment model that explains the decisions made based on the SHAP values by the AI model on attack vectors for the defender team, i.e., the AI agent. The SHAP values illustrate the contribution of different features towards predicting the outcome of attack vectors. This explanation can help security analysts to take security measures based on reasoned and trustworthy decisions. Finally, experimental validation has been carried out to demonstrate the viability of ENIGMA.","Cyber-physical system (CPS), Cybersecurity awareness, Digital twins (DTs), eXplainable AI (XAI), Gamification, Industry 5.0"
Advancing Metaverse's experience through optimization of players’ decisions,"The Metaverse, a virtual world enabling user interaction with digital environments and assets, increasingly utilizes blockchain and Non-Fungible Tokens (NFTs) to represent unique characters and items. Representing and valuing individual digital characters is crucial in the Metaverse as it establishes ownership, identity, and status within these virtual worlds. This research investigates decision-making within collaborative online games, where players face the challenge of optimizing their character's value through strategic NFT acquisition. This challenge is analogous to the Knapsack Problem, aiming to maximize the value of items selected within a limited capacity, just as players seek to maximize character rarity within budget constraints. We propose a Decision Support System (DSS) employing genetic algorithms to assist players in tackling this complex optimization problem. A simulation framework, based on the 'SunflowerLand' Metaverse, demonstrates that players using the DSS achieve significantly higher character rarity, highlighting the potential of this approach to enhance player experience.","Decision support systems, Metaverse, NFT, Genetic algorithm, Artificial intelligence, Blockchain"
Gemiverse: The blockchain-based professional certification and tourism platform with its own ecosystem in the metaverse,"The traditional tourism industry is facing severe challenges and it urgently needs digital technology to improve the quality of service experience and storage security. Blockchain, as an emerging technology, brings new opportunities to the tourism industry as it provides a trusted platform for travel companies and tourists. This paper aims to address the challenges and for a real-world prototype development, it has proposed Gemiverse, a blockchain-based professional certification and travel platform that offers specialized solutions to meet challenges and focuses on building immersive experiences. Finally, three development stages of Gemiverse and conduct scene application tests is proposed.","blockchain, Gemiverse, metaverse, professional certification, tourism platform"
Developing an immersive game-based learning platform with generative artificial intelligence and virtual reality technologies – “LearningverseVR”,"The rapid evolution of generative artificial intelligence (AI) and virtual reality (VR) technologies are revolutionising various fields, including education and gaming industries. However, studies on how to enhance immersive game-based learning with AI and VR technologies remain scant. Given this, the article presents the creation of “LearningverseVR,” an immersive game-based learning platform developed using generative AI and VR technologies, which is based on “Learningverse,” a metaverse platform developed by the lead author and her research team. The “LearningverseVR” platform uses Unity as the client and Python, Flask and MySQL as the backend. Unity's multiplayer service provides multiplayer online functionality, supporting learners to engage in immersive and interactive learning activities. The design framework of the platform consists of two main components: Game-based learning with generative AI and immersion with VR technologies. First, generative AI is used to create NPCs with diverse personalities and life backgrounds, and enable learners to interact with NPCs without scripted dialogues, creating an interactive and immersive game-based learning environment. Secondly, such a learning experience is enhanced by leveraging the Large Language Model (LLM) ecosystem with VR technology. The creation of the “LearningverseVR” platform provides novel perspectives on digital game-based learning.","Generative AI, Virtual reality (VR), Game-based learning, Immersion, Interaction"
Current approaches and future directions for Cyber Threat Intelligence sharing: A survey,"Cyber Threat Intelligence (CTI) is essential knowledge concerning cyber and physical threats aimed at mitigating potential cyber attacks. The rapid evolution of Information and Communications Technology (ICT), the Internet of Things (IoT), and Industry 5.0 has spawned a multitude of sources regarding current or potential cyber threats against organizations. Consequently, CTI sharing among organizations holds considerable promise for facilitating swift responses to attacks and enabling mutual benefits through active participation. However, exchanging CTI among different organizations poses significant challenges, including legal and regulatory obligations, interoperability standards, and data reliability. The current CTI sharing landscape remains inadequately explored, hindering a comprehensive examination of organizations’ critical needs and the challenges they encounter during CTI sharing. This paper presents a comprehensive survey on CTI sharing, beginning with an exploration of CTI fundamentals and its advancements in assessing cyber and physical threats and threat actors from various perspectives. For instance, we discuss the benefits of CTI, its applications, and diverse CTI sharing architectures. Additionally, we extensively discuss a list of CTI sharing challenges and evaluate how available CTI sharing proposals address these challenges. Finally, we provide an inventory of unique future research directions to offer insightful guidelines for CTI sharing.","Cyber threat intelligence, Information sharing, Machine learning, Security, Blockchain, Artificial intelligence"
Blockchain for the metaverse: A Review,"Since Facebook officially changed its name to Meta in Oct. 2021, the metaverse has become a new norm of social networks and three-dimensional (3D) virtual worlds. The metaverse aims to bring 3D immersive and personalized experiences to users by leveraging many pertinent technologies. Despite great attention and benefits, a natural question in the metaverse is how to secure its users’ digital content and data. In this regard, blockchain is a promising solution owing to its distinct features of decentralization, immutability, and transparency. To better understand the role of blockchain in the metaverse, we aim to provide an extensive survey on the applications of blockchain for the metaverse. We first present a preliminary to blockchain and the metaverse and highlight the motivations behind the use of blockchain for the metaverse. Next, we extensively discuss blockchain-based methods for the metaverse from technical perspectives, such as data acquisition, data storage, data sharing, data interoperability, and data privacy preservation. For each perspective, we first discuss the technical challenges of the metaverse and then highlight how blockchain can help. Moreover, we investigate the impact of blockchain on key-enabling technologies in the metaverse, including Internet-of-Things, digital twins, multi-sensory and immersive applications, artificial intelligence, and big data. We also present some major projects to showcase the role of blockchain in metaverse applications and services. Finally, we present some promising directions to drive further research innovations and developments toward the use of blockchain in the metaverse in the future.","Blockchain, Metaverse, Smart contracts, Privacy, Vertical applications"
A Proportional Work Analysis to Significant Approaches in Blockchain for Supply-Chain Technology,"Modern technologies have replaced many of the conventional managerial work areas. Blockchain, one of the newest head-turn technologies, is attempting to highlight this apparent tactic. Improvements in the supply chain and logistics are desperately needed. There is constant pressure on these sectors to develop and seek out better solutions because almost all businesses rely on them to function efficiently. Blockchain technology, with its decentralized and publicly accessible nature, has provided answers to many of the problems that industry stakeholders are currently considering. The traceability, transparency, and openness of BCT are highlighted in this study as ways in which it benefits the supply chain sector. The top nations with publications about blockchain technology include China, the United States, Singapore, India, and Sweden. The rapid advancement of technology has made it necessary to stay current with the latest developments to stay ahead of the game. The main involvement of this work is a methodical, cyclical assessment of research and reference analysis to improve application and offer a better knowledge of the trajectory of these developments.","blockchain, supply chain;logistics;business, analysis, review, data"
The power and potentials of Flexible Query Answering Systems: A critical and comprehensive analysis,"The popularity of chatbots, such as ChatGPT, has brought research attention to question answering systems, capable to generate natural language answers to user’s natural language queries. However, also in other kinds of systems, flexibility of querying, including but also going beyond the use of natural language, is an important feature. With this consideration in mind the paper presents a critical and comprehensive analysis of recent developments, trends and challenges of Flexible Query Answering Systems (FQASs). Flexible query answering is a multidisciplinary research field that is not limited to question answering in natural language, but comprises other query forms and interaction modalities, which aim to provide powerful means and techniques for better reflecting human preferences and intentions to retrieve relevant information. It adopts methods at the crossroad of several disciplines among which Information Retrieval (IR), databases, knowledge based systems, knowledge and data engineering, Natural Language Processing (NLP) and the semantic web may be mentioned. The analysis principles are inspired by the Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA) framework, characterized by a top-down process, starting with relevant keywords for the topic of interest to retrieve relevant articles from meta-sources And complementing these articles with other relevant articles from seed sources Identified by a bottom-up process. to mine the retrieved publication data a network analysis is performed Which allows to present in a synthetic way intrinsic topics of the selected publications. issues dealt with are related to query answering methods Both model-based and data-driven (the latter based on either machine learning or deep learning) And to their needs for explainability and fairness to deal with big data Notably by taking into account data veracity. conclusions point out trends and challenges to help better shaping the future of the FQAS field.","Flexible query answering, Model-based query answering, Data-driven query answering"
Synthetic human gonadal tissues for toxicology,"The process of mammalian reproduction involves the development of fertile germ cells in the testis and ovary, supported by the surrounders. Fertilization leads to embryo development and ultimately the birth of offspring inheriting parental genome information. Any disruption in this process can result in disorders such as infertility and cancer. Chemical toxicity affecting the reproductive system and embryogenesis can impact birth rates, overall health, and fertility, highlighting the need for animal toxicity studies during drug development. However, the translation of animal data to human health remains challenging due to interspecies differences. In vitro culture systems offer a promising solution to bridge this gap, allowing the study of mammalian cells in an environment that mimics the physiology of the human body. Current advances on in vitro culture systems, such as organoids, enable the development of biomaterials that recapitulate the physiological state of reproductive organs. Application of these technologies to human gonadal cells would provide effective tools for drug screening and toxicity testing, and these models would be a powerful tool to study reproductive biology and pathology. This review focuses on the 2D/3D culture systems of human primary testicular and ovarian cells, highlighting the novel approaches for in vitro study of human reproductive toxicology, specifically in the context of testis and ovary.","2D culture, 3D culture, reproductive organ, human, toxicity"
Research progress of tourism marketing over 30 years: Bibliometrics based on CiteSpace,"Tourism marketing is significant to the national economy and industry growth and has been a hot research field. However, current studies usually analyze this field from specific aspects and lack comprehensive views. To solve this problem, we use CiteSpace to analyze tourism marketing research from statistical, collaboration, co-citation, and co-occurrence perspectives, construct a knowledge framework, and pinpoint future research directions to depict its dynamic evolution for 30 years comprehensively. We find that this field has received increasing attention annually with fluctuations; the active collaborating institutions are located globally, whose regions are also active collaborators; besides, this field is multidisciplinary with various topics such as tourism, business, and environment; researchers have paid much attention to the impact, model, and satisfaction of tourism marketing. Future research will focus on sustainability, be aligned with disruptive technologies and information analysis, and explore various alternative marketing approaches in new niche tourism markets. This study is innovative as we analyze literature for 30 years, which is long, precise, and comprehensive to understand this field thoroughly; besides, the comprehensive knowledge framework and future research directions facilitate readers to quickly grasp the overall evolution and inspire them to look for specific topics efficiently and effectively.","Tourism, Marketing, CiteSpace, Scientometrics, Framework"
Customer engagement and social media: Revisiting the past to inform the future,"Customer engagement (CE) is a marketing concept of great importance and the rise of social media has further amplified the importance of this concept. Yet, our understanding of the progress of CE research remains limited due to the absence of a one-stop state-of-the-art overview of the concept that considers its manifestation on social media. To address this gap, we review CE research on social media since the beginning of the present millennium using the PRISMA protocol for systematic reviews. The outcome of our review reveals the antecedents, decisions, and outcomes; the theories, contexts, and methods; and the ways forward for advancing knowledge, improving representation, and enhancing rigor with respect to future research on CE and social media.","Brand engagement, Business engagement, Consumer engagement, Customer engagement, Marketing, Relationship marketing, Social media, Systematic literature review, Systematic review"
Robust integration of blockchain and explainable federated learning for automated credit scoring,"This article examines the integration of blockchain, eXplainable Artificial Intelligence (XAI), especially in the context of federated learning, for credit scoring in financial sectors to improve the credit assessment process. Research shows that integration of these cutting-edge technologies is in its infancy, specifically in the areas of embracing broader data, model verification, behavioural reliability and model explainability for intelligent credit assessment. The conventional credit risk assessment process utilises historical application data. However, reliable and dynamic transactional customer data are necessary for robust credit risk evaluation in practice. Therefore, this research proposes a framework for integrating blockchain and XAI to enable automated credit decisions. The main focus is on effectively integrating multi-party, privacy-preserving decentralised learning models with blockchain technology to provide reliability, transparency, and explainability. The proposed framework can be a foundation for integrating technological solutions while ensuring model verification, behavioural reliability, and model explainability for intelligent credit assessment.","Automated credit scoring, Blockchain, Explainable artificial intelligence, Decentralised federated learning"
"Opinion Paper: “So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy","Transformative artificially intelligent tools, such as ChatGPT, designed to generate sophisticated text indistinguishable from that produced by a human, are applicable across a wide range of contexts. The technology presents opportunities as well as, often ethical and legal, challenges, and has the potential for both positive and negative impacts for organisations, society, and individuals. Offering multi-disciplinary insight into some of these, this article brings together 43 contributions from experts in fields such as computer science, marketing, information systems, education, policy, hospitality and tourism, management, publishing, and nursing. The contributors acknowledge ChatGPT’s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking, hospitality and tourism, and information technology industries, and enhance business activities, such as management and marketing. Nevertheless, they also consider its limitations, disruptions to practices, threats to privacy and security, and consequences of biases, misuse, and misinformation. However, opinion is split on whether ChatGPT’s use should be restricted or legislated. Drawing on these contributions, the article identifies questions requiring further research across three thematic areas: knowledge, transparency, and ethics; digital transformation of organisations and societies; and teaching, learning, and scholarly research. The avenues for further research include: identifying skills, resources, and capabilities needed to handle generative AI; examining biases of generative AI attributable to training datasets and processes; exploring business and societal contexts best suited for generative AI implementation; determining optimal combinations of human and generative AI for various tasks; identifying ways to assess accuracy of text produced by generative AI; and uncovering the ethical and legal issues in using generative AI across different contexts.","Conversational agent, Generative artificial intelligence, Generative AI, ChatGPT, Large language models"
"Reconceptualizing online offenses: A framework for distinguishing cybercrime, cyberattacks, and cyberterrorism in the Indian legal context","From a legal standpoint, there are significant disparities in treating online offenses targeting individuals, organizations, and nation-states. These disparities arise due to influences that vary discreetly based on crucial factors such as the target, motive, or impact. This article draws upon the Information Technology Amendment Act (ITAA) of 2008 in India, analyses how these factors regulate online crimes, and thereby conducts a comprehensive analysis of current literature to differentiate cybercrime, cyberattacks, and cyberterrorism. The proposed framework includes a target-impact (intent) model to differentiate illicit online activities, complemented by a discussion on the actor-intent model, which emphasizes their treatment and implications within the legal context. The article explores the target-impact (intent) definition of cybercrime, highlighting its significance in capturing the cyber aspect and differentiating it from cyberattacks. Case studies are presented to illustrate these distinctions effectively. Furthermore, the article highlights variations in mitigation strategies, investigative protocols, punitive measures, and legal consequences corresponding to the identified classifications. Lastly, it incorporates insights from theoretical criminology and sociology, discusses how the proposed target-impact (intent) model aligns with the routine activity theory, and attempts to distinguish online crimes using the institutional theory.","Online crime, Cybercrime, Cyberattack, Cyberterrorism, Cybercrime definition, Cybercrime reporting, Cybercrime investigation, Information Technology (IT) Act"
Detecting and developing new business opportunities in society 5.0 contexts: A sociotechnical approach,"Rapid technological evolution has become a great challenge for businesses and societies due to the openness provided by new digital technologies, platforms, and infrastructure and to the impacts of these innovations on how people work and live. The concept of a super-smart society (i.e., Society 5.0) comprises a fresh way to apply these innovations, in which human beings contribute to adapting technologies to daily activities in their society and making Society 5.0 ideas applicable to different areas of each individual’s life. Digital transformation and technological innovation are basic components of this paradigm. This study sought to develop a decision-support model that can help companies structure and prioritize new business opportunities within Society 5.0 contexts. The analysis system relies on a constructivist approach that promotes debates between specialists and combinations of methodologies such as cognitive mapping and interpretive structural modeling. The results highlight the most important areas in which new business opportunities can arise, thereby demonstrating that the proposed model is a valuable tool for incorporating a future orientation into business technological innovation initiatives.","Cognitive mapping, Interpretive structural modeling (ISM), New business opportunity, Society 5.0, Technological innovation"
Modified Histogram Equalization for Improved CNN Medical Image Segmentation,"This research aims to improve the performance of convolutional neural network (CNN) in medical image segmentation that will detect specific parts of the body's anatomical structures. Medical images have drawbacks, such as the image's variability, quality, and complexity. We developed image preprocessing scenarios using Histogram Equalization (HE), Contrast Limited Adaptive Histogram Equalization (CLAHE), and the hybrid approaches (HE-CLAHE and CLAHE-HE). We propose CNN with image enhancement for image segmentation and evaluate its performance on Lung CT-Scan and Chest X-ray datasets, which totaled 267 and 3616 images, respectively, and had ground truth. The experimental results indicate that the optimal cumulative distribution function (CDF) value of HE is 0 to 39, and the clip limit of CLAHE is 0.01. CNN produces the best segmentation with the addition of the CLAHE-HE approach. This method can increase the accuracy by 1.23 percentage points (training) and 3.22 percentage points (testing) for Lung CT-Scan images. Meanwhile, for Chest X-ray images, the training and testing accuracy increased by 1.58 and 0.96 percentage points. In addition, the proposed medical image segmentation approach using the CNN method with CLAHE-HE obtained the values of comparative coefficients DSC (dice similarity coefficient), and SSIM (structural similarity index measurement) of only about 0.92 and 0.97, respectively.","Medical Image Segmentation, CNN, Image Enhancement, CT-Scan, X-Ray, Histogram Analysis"
