"Title","Abstract","Keywords"
"An overview of Web3 technology: Infrastructure, applications, and popularity","Web3, the next generation of the Internet, represents a decentralized and democratized web. Although it has garnered significant public interest and found numerous real-world applications, there is a limited understanding of people's perceptions and experiences with Web3. In this study, we conducted an empirical study to investigate the categories of Web3 applications and their popularity, as well as the potential challenges and opportunities within this emerging landscape. Our research was carried out in two phases. In the first phase, we analyzed 200 popular Web3 projects associated with 10 leading Web3 venture capital firms. In the second phase, we collected and examined code-related data from GitHub and market-related data from blockchain browsers (e.g., Etherscan) for these projects. Our analysis revealed that the Web3 ecosystem can be categorized into two groups, i.e., Web3 infrastructure and Web3 applications, with each consisting of several subcategories or subdomains. We also gained insights into the popularity of these Web3 projects at both the code and market levels and pointed out the challenges in the Web3 ecosystem at the system, developer, and user levels, as well as the opportunities it presents. Our findings contribute to a better understanding of Web3 for researchers and developers, which in turn promotes further exploration and advancement in this innovative field.","Web3, Blockchain, Empirical study, Survey"
"Utopian or dystopian? The portrayal of the metaverse in popular news on social media","The metaverse has sparked lots of interest worldwide as many giant tech companies are pursuing this futuristic idea. However, it has not been properly studied empirically by social science scholars yet. Considering the vital role played by media frames in affecting people's attitudes and behaviors towards the technology, this study examined the framing of the metaverse in popular news across Social Network Sites (SNSs) by cluster analyzing Entman's four operational frame elements. It identified five frames: economic prospect frame, unwanted future frame, consumer prospect frame, threatening future frame, and probable future frame. Overall, findings suggest a polarized framing of the metaverse on social media. While the majority of voices about the metaverse are optimistic, there is also a strong negative and dystopian perspective in more than one third of the SNS news. This positive or negative one-sided framing of the metaverse on SNSs may therefore fragmentize and polarize the audience, rather than informing in a balanced way. Implications for future research are discussed.","Metaverse, Media framing, Technology framing, Technology communication, Technology journalism, Hierarchy cluster analysis"
"Non-fungible token-enabled entrepreneurship: A conceptual framework","Non-fungible tokens (NFTs) have taken the world by storm. Initially started as an art/game experiment, the NFT has given rise to a new form of entrepreneurship in the virtual world with massive opportunities and affordances. However, research into the entrepreneurial aspect of NFTs and the role of agency in the process is limited. In this article, I examine the concept of NFT-enabled Entrepreneurship (or NFTE). I first identify the main characteristics of NFTs, then define NFTE and discuss the related assumptions, and finally propose a conceptual framework for NFTE and investigate its enablers. I conclude by proposing NFTE as a novel domain of entrepreneurship theory and practice with extensive new research opportunities, and the plausibility of using NFT as an alternative mode of knowledge production in which scholars become “NFT creators.”","Non-fungible token, NFT, Entrepreneurship, Virtual, Enabler"
"Crafting user experiences in the metaverse: A design science study","Metaverse(s) is often referred to as a phenomenon where multiple and interconnected immersive experiences exist in parallel. It is an emerging trend and has drawn keen attention from consumers, practitioners, and scholars in various disciplines. Metaverses are likely to generate new business opportunities for firms and enable the firms to develop unique consumer experiences. However, the current stream of literature needs to focus on articulating how these user experiences can be designed. By adopting a design science research methodology, this study examines the user experiences that can be rendered in the metaverses. The study is conducted in two phases. In the first phase, based on expert interviews, we identify four distinct forms of user experiences and the vital techno-functional blocks required to realize these experiences. In the second phase, we utilize the best-worst method to evaluate the significance of each technological block in creating different metaverse-enabled experiences. This study enhances the metaverse literature by introducing a pentagonal techno-functional framework and categorizing the metaverse-enabled user experiences across the dimensions of create-ability and transact-ability.","Metaverse, Virtual worlds, Design science research methodology, User experience"
"AI sensation and engagement: Unpacking the sensory experience in human-AI interaction","Given the limited studies on AI sensation and its impact on consumer emotional response and engagement, we investigate its impact to drive engagement. Employing a mixed-methods approach, we began with a qualitative phase consisting of 68 interviews (18 healthcare employees, 37 users of Wearable Health Devices, 7 AI developers, and 6 academics). Grounded in the theories of constructed emotion and the uncanny valley, as well as insights from the qualitative phase, we developed a robust model investigating the role of AI sensation on costumer emotional responses and engagement. This was followed by a survey of 557 healthcare employees. Data analysis was conducted using SPSS for descriptive statistics and reliability assessments, and AMOS for confirmatory factor analysis to validate the robustness of our measurement models. our findings show that AI sensation can drive customer subjective feeling state and AI affects. We also found empirical evidence that both can mediate the relationship between AI sensation, customer subjective feeling state, AI affects and activation engagement. Our findings can offer valuable understanding for managers and AI developers, underscoring the important role of AI sensation for driving engagement.","AI sensation, Activation engagement, Customer sensory experience, AI empathy, AI literacy"
"Machines vs. humans: The evolving role of artificial intelligence in livestreaming e-commerce","As the capability of artificial intelligence (AI) improves, online retailers are exploring AI-based agents to communicate with viewers in live streaming, which is referred to as AI stremer. However, it is unclear where, what, and when the implementation of AI stremer is more effective than human beings in live-streaming e-commerce. To explore the dynamic interrelationships and temporal evolution between AI and human streamers and viewer engagement, this study examined the evolving role of AI streamers in live-streaming e-commerce. We utilised the linear mixed model (LMM) and the time-varying effect model (TVEM) to examine whether AI and human streamers differ in both monetary and non-monetary engagement activities. Additionally, we investigated how these differences change over time and whether such changes are consistent across different consumption contexts. The dataset consists of 924,036 products from 21,190 live streaming shows in 123 live broadcasting rooms over a period of four months was used in this study. The results suggest that AI streamers can substitute for humans in monetary activities in the context of utilitarian consumption but not in hedonic consumption. However, the substitute effect of AI may gradually diminish over time. In addition, in a hedonic context, AI exhibits an increasing effect on viewer engagement over time.","AI, Consumption type, Viewer engagement, Live streaming e-commerce, TVEM"
"The impact of metaverse for business model innovation: A review, novel insights and research directions","Digital transformation is changing the way businesses operate. Emerging technologies have the ability to impact products, processes, value chains, networks, and business models. In this panorama, metaverse offers to businesses and consumers new ways to interact with each other, toward the establishment of new virtual and interconnected spaces. Although, business have rapidaly adopted metaverse technologies for several purposes, the metaverse research field is still in its infancy, and there is a lack of understanding of meanings, purposes, and opportunities. With the aim of providing an historical overview, this study examines the role of metaverse in business model innovation, unveiling the elements introduced by this emerging technology that can affect companies' business models, the changes that metaverse generates over time in value creation and value capture actions, and the sectors most involved in this transformation. A systematic literature review with a double layer of analysis was conducted (bibliometric and content analysis). Our results reveal that over time, metaverse generated three waves of impacts on companies' business models. For each wave, the actions of value creation and capture enabled by metaverse were identified and the sectors involved in this transformation over time were summarized. Results were discussed in order to debate the capability of metaverse to generate new actions of value creation according to radical, incremental, and exaptation paths of innovation and the consequent capability to capture value among several stakeholders. Salient research gaps emerged and future research directions were proposed.","Virtual technologies, Augmented reality, Virtual communities, Business strategies, Business innovation"
"Breaking into the black box of consumers’ perceptions on metaverse commerce: An integrated model of UTAUT 2 and dual-factor theory","The advent of the metaverse has unveiled new promises for the retailing industry, yet little empirical research has explored the factors influencing consumer adoption intention in this context. This study aims to fill this gap by employing an integrated model of UTAUT 2 - “The Unified Theory of Acceptance and Use of Technology 2”, and Dual-factor Theory to investigate both barriers and enablers in metaverse commerce adoption. Using a sample size of 567 respondents, the data analysis method employed in this study is Structural Equation Modeling (SEM) with Partial Least Squares (PLS). The results reveal the driving factors affecting consumer adoption intention in metaverse commerce. The study identifies perceived technological, regulatory, and cyber risks as significant barriers to consumer adoption intention in metaverse commerce. Conversely, the findings highlight the importance of performance and effort expectancy, perceived herd behaviour, hedonic motivation, and consumer innovativeness as key enablers driving consumer adoption intention in metaverse commerce. Interestingly, subjective norms were found to have an insignificant effect in this context. This research contributes to understanding consumer behaviour in the emerging field of metaverse commerce and provides valuable insights for practitioners and policymakers. The identified barriers and enablers can guide strategic decision-making, allowing businesses to address consumer concerns and capitalize on the factors that drive adoption intention in this novel environment. Future research avenues could explore additional factors and delve deeper into the dynamics of consumer behaviour within the metaverse.","Metaverse commerce, Metaverse, Dual-factor theory, UTAUT 2, regulatory uncertainty"
"Exploring the affective and cognitive dimensions of customer stickiness in deepfake platforms through the theoretical lens of attachment","This study aims to understand how deepfakes affect customer stickiness, which characterizes the degree of customer retention on an online retail platform like Metaverse. Metaverse retail platforms can offer deepfake marketing to give customers an innovative buying experience. The study, built on the attachment theory and socio-technological approach, empirically evaluated affective and cognitive responses from 278 metaverse platform users using structural equation modelling. The results show that the technology factors, namely synchronicity, vicarious expression, and security and privacy, impacted platform attachment. The social factor, deepfakes interaction, impacted emotional attachment to deepfakes. The other social factors, deepfakes' familiarity and reputation, did not affect emotional attachment to Deepfakes' content. This study advances the literature on attachment theory and offers practical recommendations for retailers intending to explore deepfake usage on metaverse platforms. Our study proposes strategies for enhancing customers' attachment to retail brands through deepfakes and emphasizes the critical factors influencing customer retention in the context of metaverse retail.","Deepfakes, Metaverse retail platform, Customer retention, Attachment theory, Customer stickiness, Socio-technological factors"
"A robust control framework for multi-agent systems under Byzantine attacks using hybrid event-triggered techniques","This paper addresses the shortcomings of existing leader-following consensus approaches in multi-agent systems, particularly their vulnerability to Byzantine attacks and inefficiencies in communication and control updates. Current methods often struggle to handle sensor and actuator disruptions from Byzantine agents and suffer from excessive controller updates, which lead to communication overhead and the potential for Zeno behavior. To tackle these challenges, we introduce the Hybrid Dynamic Event-Triggered Mechanism (HDETM), designed to minimize unnecessary agent interaction and reduce the frequency of controller updates while maintaining system robustness. By employing regularization techniques that ensure a positive inter-event time, our approach eliminates the risk of Zeno behavior. Additionally, the framework integrates auxiliary variables to capture both flow and jump dynamics, and through Lyapunov consensus analysis, we establish L2 stability with finite gain, ensuring system resilience under Byzantine attacks. This research demonstrates that HDETM optimizes communication efficiency and enhances the system's ability to withstand Byzantine disruptions. Extensive numerical simulations validate the effectiveness of the proposed methodology in achieving robust consensus, highlighting its superiority over existing approaches.","Multi-agent systems, Consensus, Byzantine attacks, Hybrid dynamic event-triggered mechanism (HDETM), Interaction between agents, System stability"
"A Comprehensive Study of Resource Provisioning and Optimization in Edge Computing","Efficient resource provisioning, allocation, and computation offloading are critical to realizing low-latency, scalable, and energy-efficient applications in cloud, fog, and edge computing. Despite its importance, integrating Software Defined Networks (SDN) for enhancing resource orchestration, task scheduling, and traffic management remains a relatively underexplored area with significant innovation potential. This paper provides a comprehensive review of existing mechanisms, categorizing resource provisioning approaches into static, dynamic, and user-centric models, while examining applications across domains such as IoT, healthcare, and autonomous systems. The survey highlights challenges such as scalability, interoperability, and security in managing dynamic and heterogeneous infrastructures. This exclusive research evaluates how SDN enables adaptive policy-based handling of distributed resources through advanced orchestration processes. Furthermore, proposes future directions, including AI-driven optimization techniques and hybrid orchestration models. By addressing these emerging opportunities, this work serves as a foundational reference for advancing resource management strategies in next-generation cloud, fog, and edge computing ecosystems. This survey concludes that SDN-enabled computing environments find essential guidance in addressing upcoming management opportunities.","Cloud computing, edge computing, fog computing, resource provisioning, resource allocation, computation offloading, optimization techniques, software defined network"
"Neuroscience in business-to-business marketing research: A literature review, co-citation analysis and research agenda","Neuroscience has led the way in bridging the gap between the social and natural sciences. The ongoing transformations in the business landscape have brought human-machine interaction and multi-agent systems to the forefront. This underscores the importance of theories that bridge the gap between human brain processes and business-to-business marketing practices. Despite the potential of neuroscience in business-to-business marketing, such interdisciplinary research is extensively lacking. This paper employs systematic literature reviews and co-citation analyses to: a) establish the absence of business-to-business marketing–neuroscience research; b) investigate the ways in which the broader business and management discipline has bridged with neuroscience to inspire such integration between business-to-business marketing and neuroscience; c) describe bridging approaches; and d) propose a research agenda for business-to-business marketing. The co-citation analyses show that the business and management discipline has focused on the ‘within-brain’ or behavioural aspects of neuroscience. In addition, the discipline has continually integrated new neuroscience insights or increasingly developed theories that are internalised within the discipline, independent of neuroscience. The paper's main contributions are the reviews and co-citation analyses, as well as an account of bridging in interdisciplinary research. Furthermore, the proposed research agenda enhances our understanding of the potential of neuroscience in business-to-business marketing.","Artificial intelligence, Business-to-business marketing, Co-citation analysis, Neuroscience, Research agenda, Systematic review"
"Towards parallel Metaverse: symbiosis of physical and virtual worlds based on Cybertwin-enabled 6G","Metaverse, envisioned as the next evolution of the Internet, is expected to evolve into an innovative medium advancing information civilization. Its core characteristics, including ubiquity, seamlessness, immersion, interoperability and metaspatiotemporality, are catalyzing the development of multiple technologies and fostering a convergence between the physical and virtual worlds. Despite its potential, the critical concept of symbiosis, which involves the synchronous generation and management of virtuality from reality and serves as the cornerstone of this convergence, is often overlooked. Additionally, cumbersome service designs, stemming from the intricate interplay of various technologies and inefficient resource utilization, are impeding an ideal Metaverse ecosystem. To address these challenges, we propose a bi-model Parallel Symbiotic Metaverse (PSM) system, engineered with a Cybertwin-enabled 6G framework where Cybertwins mirror Sensing Devices (SDs) and serve a bridging role as autonomous agents. Based on this framework, the system is structured into two models. In the queue model, SDs capture environmental data that Cybertwins then coordinate and schedule. In the service model, Cybertwins manage service requests and collaborate with SDs to make responsive decisions. We incorporate two algorithms to address resource scheduling and virtual service responses, showcasing the synergistic role of Cybertwins. Moreover, our PSM system advocates for the participation of SDs from collaborators, enhancing performance while reducing operational costs for Virtual Service Operator (VSO). Finally, we comparatively analyze the efficiency and complexity of the proposed algorithms, and demonstrate the efficacy of the PSM system across multiple performance indicators. The results indicate our system can be deployed cost-effectively with Cybertwin-enabled 6G.","Metaverse, Cybertwin-enabled 6G, Internet of Things (IoT), Multiple-access Edge Computing (MEC), Symbiosis of physical and virtual worlds"
"Conceptual and formal models for design, adaptation, and control of digital twins in supply chain ecosystems","The design and adaptation of digital twins in supply chains are of high relevance for academia and industry alike. While numerous prototype-based use cases have been reported, the literature lacks studies revealing generalizable methodological principles. This paper elaborates on conceptual and formal models of digital twins in the supply chain. First, we define a new notion named digital supply chain ecosystem extending the recently developed intelligent digital twin framework. A digital ecosystem is a set of digital technologies, AI-based knowledge management systems, cloud spaces, and platforms that encapsulate supply chain data enabling digital twins and simulation models. Second, we elaborate on a digital twin as a complex phenomenon comprising systems, technological-organizational models, and management decision-making support perspectives. We offer a dynamic, quantitative framework for digital twins as a decision-making support and modeling environment using control theory. Third, we introduce two views of building and adapting digital twins, i.e., object-driven and data-driven approaches. Their principle schemes are defined and discussed. Finally, we outline a generalized framework of the cyber-physical supply chain comprised of a digital ecosystem, digital twin, human-AI collaboration space, and the physical supply chain. Application scenarios are considered, e.g., using digital twins for stress testing of supply chain resilience in the setting of tariff-driven shocks as well as building resilient and viable agricultural ecosystems.","Supply chain, Digital twin, Digital ecosystem, Cyber-physical, Artificial intelligence, Simulation, Resilience"
"Responsible metaverse: Ethical metaverse principles for guiding decision-making and maintaining complex relationships for businesses in 3D virtual spaces","A metaverse is a three-dimensional virtual space (3D VS) where businesses and individuals worldwide can engage, interact, communicate, transact, and exchange information in real-time through an immersive and collaborative platform. These interactions can create complex relationships influenced by the decision-making processes of businesses. Such complexity can lead to challenges in maintaining relationships, ensuring exclusiveness, preventing misuse, and addressing other ethical issues. Therefore, this study aims to identify ethical principles within the metaverse to guide decision-making and maintain complex relationships between users and businesses. Both qualitative and quantitative data were collected for analysis, and simple random sampling was employed for primary data collection. The empirical analysis was conducted using a mixed-method approach. The study identified four ethical principles that guide complex relationships within the metaverse: business benefit evaluation, fairness, explainability, and reliability principles. These principles positively influence decision-making, which, in turn, positively affects the maintenance of complex relationships within 3D VS.","Metaverse, Responsible metaverse, Ethical decision-making, Ethical principles, 3D virtual spaces, Complex relationships"
"Cyber secure consensus of fractional order multi-agent systems with distributed delays: Defense strategy against denial-of-service attacks","Leader-follower cyber secure consensus problem in cybersecurity is crucial as it directly addresses the need for secure and stable communication in a networked system, which is paramount in safeguarding against cyber threats like denial-of-service attacks. In this article, by utilizing control strategy with distributed delays in denial-of-service attack's presence for discrete-time multi-agent system of fractional-order, the leader-following cyber secure consensus problem is examined. Nonlinear functions have been assumed in the leader and follower equation of the system to study variations due to this function in the system. As multi-agent system is networked environment, in response to numerous threats, their security control becomes critically desirable, for example, denial of service. The consensus performance may be destabilized by resulting topologies which are caused by Denial-of-Service attacks. The connectivity between agents is destroyed, especially under connectivity-broken attacks. In order to overcome these problems, the strategy of novel defense which consists of consensus (with distributed delays) control is introduced. By using Caputo fractional difference operator sufficient criteria which includes the condition in terms LMI is derived and by using Lyapunov function approach, average dwell time and algebraic graph theory for security of addressed system's cyber secure consensus this is done for determining the obtained system of error's stability. Finally, by showing some numerical examples on the introduced systems, the effectiveness of the obtained results is determined.","Denial-of-service attacks, Distributed control, Caputo fractional difference operator, Multi-agent systems"
"Sensing the Metaverse: The microfoundations of complementor firms' dynamic sensing capabilities in emerging-technology ecosystems","Dynamic capabilities allow firms to adapt to rapidly changing environments, such as digital business ecosystems (DBEs) based on emerging technologies. Here, non-focal firms face specific challenges, since they have little leverage over the ecosystems in which they operate. In the case of the metaverse – which can be conceptualised as a series of emerging-technology-based DBEs – dynamic sensing capabilities (DSCs) are particularly important for grasping this potentially vast albeit vague opportunity. Our explorative study of 14 virtual reality companies operating in Germany operationalises the microfoundations of these DSCs. Based on 25 interviews with commercial and technical top management executives, we introduce taxonomic differentiation and explore the impact of size/resource base and business model/market type (B2B/B2C) on DSCs. We find that productive opportunism and bricolage behaviour allow non-focal firms to navigate the sheer complexity of the environment. Social screening helps to unlock tacit knowledge as do knowledge-creating routines such as technical experimentation and co-creation (with customers, suppliers and even competitors). Furthermore, our findings enlarge the understanding of DBEs as not horizontally competing but as being organised in a downstream–upstream relationship. Moreover, we find that (commercially oriented) opportunity screening is closely and crucially linked with dynamic seizing capabilities (e.g. customer-driven prototyping and business model development).","Digital business ecosystem, Dynamic capabilities, Sensing, Metaverse, Platform, Complementor"
"Making (common) sense of Urban Digital Twins with Q methodology","Urban Digital Twins (UDTs) serve as boundary objects, facilitating interactions among diverse actor-networks within an innovation ecosystem. The concept of UDTs exhibits ‘interpretative flexibility’, allowing policymakers, technologists, urban planners and citizens to impose their values, needs and expectations onto the technology while sustaining a shared understanding of its potential. A key question arises: how can perspectives on UDTs within these actor-networks be identified and guide future innovation? Using the Q methodology for ‘boundary spanning’, the authors investigated the range of perspectives on UDTs and their influence on shaping regional innovation strategies. The research included some intervention-oriented aims and engaged 29 participants from governmental, industrial, and academic sectors involved in UDT initiatives in a regional urban network in the Netherlands. In interviews, participants completed a card-sorting task, ranking 41 statements that addressed five critical dimensions: Terminology, Values, Impact, Innovation and Strategy. The analysis revealed three dominant perspectives: (1) Strategic Confidence in UDTs; (2) Cautious Critique of UDTs; and (3) Technological Pragmatism for UDTs. The findings from this Q study fostered a better understanding of the UDT perspectives and cross-sector collaboration in the urban network, leading to more dynamic and adaptive UDT strategies.","Boundary object, Boundary spanning, Regional innovation, Spatial development, Social construction of technology, Urban Digital Twin, Q methodology"
"A user-centric taxonomy of cyber harm in the metaverse","This paper proposes a user-centric taxonomy of cyber harm for use in development of a metaverse-oriented harm prevention approach for children. This contrasts with extant models of cyber harm which consider harm from an organisational perspective, with an eye to business impact. The taxonomy is a synthesis resulting from analyses of Australian legislation, the IEEE 3527.1 international standard, term definitions given in law and psychology dictionaries, specific government provisions, and peer-reviewed literature. It comprises a list of harmful or potentially harmful behaviours, each of which serves as a parent category for different types of harmful scenarios. An iterative approach to analysis was employed to develop the taxonomy, which was then tested through a review of scholarly literature.","Metaverse, Online risk, User awareness, Cyber harm prevention, Taxonomy, e-safety"
"Development of the Software agent «AIA» in the framework of IITU MetaUniversity Design","Metauniversity represents an innovative educational concept due to its ability to integrate different educational fields, providing students with unique opportunities for in-depth and multidisciplinary learning. The relevance of the Metauniversity is manifested in its ability to adapt to the rapidly changing needs of the labor market and society as a whole. Adaptability, versatility, and emphasis on diversified development make the Metauniversity an important element of the modern educational system. Metauniversity’s AIA software agent provides an innovative means of effective and personalized support to students, faculty, and staff. This intelligent assistant works based on advanced technologies and artificial intelligence, providing a unique interaction experience in the educational environment of the Metauniversity. The article provides an overview of the Metauniversity concept, including opportunities and limitations. Development of Metauniversity using augmented and virtual reality in the International Information Technology University (IITU, Almaty, Kazakhstan) is presented. The model of Metauniversity and the architecture of the software agent are presented. It is shown that the developed concept of a Metauniversity emphasizes the importance of combining various educational disciplines and fields of knowledge. Also important is the integration of modern technologies, including artificial intelligence and immersive reality.","metaverse, metauniversity, immersive technologies, software agent, artificial intelligence, education"
"Securing consensus in fractional-order multi-agent systems: Algebraic approaches against Byzantine attacks","This paper investigates the behavior of fractional-order nonlinear multi-agent systems subjected to Byzantine assaults, specifically focusing on the manipulations of both sensors and actuators. We employ weighted graphs, both directed and undirected, to illustrate the system's topology. Our methodology combines algebraic graph theory with fractional-order Lyapunov techniques to develop algebraic requirements for leader-following consensus, providing a robust framework for analyzing consensus dynamics in these complex systems. We present quantitative results demonstrating the effectiveness of our approach, including two numerical examples that validate the proposed requirements for consensus evaluation. Notably, our work highlights the novelty of using fractional-order systems to enhance resilience against adversarial conditions, contributing significantly to the field of multi-agent systems. By clarifying key terms and streamlining our language, we ensure accessibility for a broader audience while emphasizing the implications of our findings for real-world applications.","Fractional-order systems, Nonlinear dynamics, Byzantine attacks, Leader-following consensus, Fractional-order Lyapunov approach"
"The dark side of the metaverse: The role of gamification in event virtualization","The virtualization of cultural events in the metaverse creates opportunities to generate valuable and innovative experiences that replicate and extend in-person events; but the process faces associated challenges. In the absence of relevant empirical studies, the aim of this article is to analyze the positive and negative aspects of the user experience in a cultural event held in the metaverse. A mixed-methods approach is employed to test the proposed hypotheses. The results from three focus groups demonstrated the difficulty that users face in focusing their attention on the main elements of the metaverse, and the inability of this virtual sphere to convey the authenticity of a cultural event. Based on these findings, a metaverse-focused quantitative study was conducted to examine whether perceived gamification mitigate the negative effects of users failing to pay attention in their metaverse experiences. When users increased their attention levels, their ability to imagine the real experience and their perceptions of the authenticity of the cultural event increased, which produced positive behavioral intentions. This is one of the first studies to empirically analyze the tourist experience in the metaverse; managers and policymakers can benefit from the results to hold valuable virtual cultural events.","Authenticity, Events industry, Metaverse, Selective attention theory, Virtualization"
"Unveiling virtual interactive marketplaces: Shopping motivations in the Metaverse through the lens of uses and gratifications theory","The emergence of Metaverse has transformed the consumer shopping experience. This novel e-commerce platform offers a fresh approach to shopping, with Generation Z primarily exploring this innovative technology. Our research examines shopping within the Metaverse by developing a model based on the ’Uses and Gratifications Theory’ and Metaverse-related factors. A total of 1220 Gen Z consumers were surveyed, and data was collected using a structured questionnaire. Further, analysis of collected data was done using PLS-SEM. The results reveal that information seeking, perceived enjoyment, escapism, social interaction, sense of immersion, and personalization influence the shopping intention in the Metaverse, and perceived risk negatively influences the shopping intention of consumers. Further, shopping intention influences the potential use of Metaverse for shopping, and this relationship is moderated by technological innovativeness. This investigation into the adoption of the Metaverse for retail purposes augments the current Metaverse research and enhances the uses and gratifications theory within the Metaverse domain. Metaverse e-commerce professionals, including managers and developers, can acquire valuable perspectives on consumer shopping tendencies in the Metaverse from this study.","Uses and gratifications, Metaverse shopping, Personalization, PLS-SEM, Necessary Condition Analysis (NCA)"
"Digital transition, data-and-tasks crowd-based economy, and the shared social progress: Unveiling a new political economy from a European perspective","The current unequal distribution of the benefits of digital transition and data-and-tasks crowd-based economy is directly linked to an incomplete interpretation of the behaviour of economic agents and their effects. This article proposes a new economic vision of digitalisation based on overcoming the postulates of neoclassical (automation-oriented and implemented mainly in the US) and autocratic (control-oriented and implemented mainly in China) economics. It suggests recovering the evolutionary, social, institutional, ethical and humanistic precepts of political economy. Following this more plural and European conceptual orientation, the analysis shows that current inequality arises from a digital R&D&I process plagued by network, platform, bias and polarisation effects, from business models that foster automation, and from the emergence of large superstar firms or control organisations with excessive market and political power. The redirection of technological progress towards more democratic individual values and shared social welfare requires digital governance based on new incentives and taxes, a greater strategic and political orientation towards social sustainability, and a new transformative role for the State.","Digital transition, Prediction value, Circulation value, Data-and-tasks crowd-based economy, Digital governance, Political economy"
"Analysis of the potential of artificial intelligence for professional development and talent management: A systematic literature review","The aim of this paper was to analyse the current applications of Artificial Intelligence in professional development and talent management within the corporate world with a focus on corporate training. By means of a Systematic Literature Review based on the PRISMA 2020 reporting criteria this paper highlights the current applications of AI along with the main benefits and drawbacks associated with its implementation. The findings show that AI is being used to enhance recruitment processes, to identify individual training and development skills and needs, to develop personalised training paths, to retain talent and predict attrition, and to detect future workforce skills development needs. It has been outlined that there is a need for automated talent management processes within companies and that talent intelligence should be implemented along with facing the challenges this will entail, such as minimising the risk of bias and hiring high-skilled qualified personnel.","Artificial intelligence, Corporate education, Professional development, Talent management"
"Decentralised Identity Management solution for zero-trust multi-domain Computing Continuum frameworks","The adoption of the Computing Continuum is characterised by the seamless integration of diverse computing environments and devices. In this dynamic landscape, sharing resources across the continuum is becoming a reality and security must move an step forward, specially in terms of authentication and authorisation for such a distributed and heterogeneous environments. The need for robust identity management is paramount and, in this regard, Decentralised Identity Management (DIM) emerges as a promising solution. It leverages decentralised technologies to secure and facilitate identity interactions across the Computing Continuum. Particularly, to enhance security and privacy, it would be desirable to apply the principles of Self-Sovereign Identity (SSI). In this paradigm, users have full ownership and control of their digital identities that empowers individuals to manage and share their identity data on a need-to-know basis. These mechanisms could contribute to improve security properties during continuum resource management operations. In this context, this paper presents the design, workflows and implementation of a solution that provides authentication/authorisation features to distributed zero-trust based infrastructures across the continuum, enhancing security in resource sharing and resource acquisition stages. To this aim, the solution relies on key aspects like decentralisation, interoperability, trust management and privacy-enhancing capabilities. The decentralisation leverages distributed ledger technologies, such as blockchain, to establish a decentralised identity ecosystem. The solution prioritises interoperability, enabling nodes to seamlessly access and share their identities across different domains and environments. Trustworthiness is at the core of DIM, and privacy is also considered, incorporating privacy-preserving techniques that individuals to selectively disclose identity attributes while safeguarding sensitive information. The implementation includes different operations for allowing continuum frameworks to be enhanced with decentralised authentication and authorisation features. The performance has been evaluated measuring the impact for the adoption of the solution. The most expensive task, the self-identity generation, takes only a few seconds (in our deployment) and it is only executed once. Authorisation tasks operate in the millisecond range, which is a totally invaluable time if incorporated into resource acquisition processes in frameworks such as Liqo, used in the scope of FLUIDOS project.","Identity management, Computing Continuum, DID, Verifiable credentials, DLT, Zero trust"
"Physical and digital worlds: implications and opportunities of the metaverse","The Metaverse is revolutionizing the world of the internet. It is the new “virtual” universe capable of going beyond the pure three-dimensional and immersive dimension combining the physical and digital worlds. The metaverse, which until recently was an abstract concept, is now assuming great importance and attracting the attention of consumers, investors, brands, and large global players. Certainly, the first sector to adapt to this new immersive reality is e-commerce. Obviously, e-commerce is not the only sector affected by this digital revolution. Interoperability and interconnection will revolutionize current business models. Although the business opportunities seem endless, the scenario is still not entirely clear. Thus, the aim of the present research is to provide an overview on the state of the art, technologies, applications, and challenges of metaverse. Ethical and social implications are also analized. The result is a first detailed scenario analysis on the Metaverse.","Metaverse, Immersive Internet, Multi-technology, Sociality, AR, VR"
"Artificial intelligence technology in rock mechanics and rock engineering","The scope and scale of rock engineering activities have witnessed continuous expansion, which makes the geological conditions of rock engineering increasingly complex, and there are more and more types of disasters occurring during the construction and operation processes. The uncertainty of engineering geological information and the unclear nature of rock mass failure and disaster mechanisms pose increasingly prominent challenges to the study of rock mechanics and engineering problems. The artificial intelligence technology develops driven by data and knowledge, especially the proposal of digital-twin technology and metaverse ideas. This has injected new innovative impetus for the development of rock mechanics and engineering intelligence, where data and knowledge have been greatly enriched and updated in recent years. This article proposes the construction idea of a rock mechanics and engineering artificial intelligence system based on the metaverse, including intelligent recognition of three-dimensional (3D) geological structures, intelligent recognition of 3D geostress, intelligent recognition of rock mechanical behavior, intelligent evaluation, monitoring and early warning of rock engineering disaster, intelligent design of rock engineering, and intelligent construction of rock engineering. Two typical engineering applications are used as case studies to illustrate the integrated method of applying this system to solve engineering problems with multiple tasks.","Rock mechanics and rock engineering, Artificial intelligence, Metaverse, Data and knowledge-driven, Intelligent construction"
