Title,Abstract,Keywords
The distributed simulation of RoboCup Rescue version 1,"Integrated disaster simulation systems are important tools to decrease the damage from various disasters. The paper describes the version 1 of the RoboCup Rescue simulation system, which integrates sub-simulators such as a seismic intensity simulator and a fire simulator, and divides, for scalability, the simulated world into a number of local regions, each of which is simulated by one computer in a cluster.",
Multiagent trust management of web services: the “asynchronous computing environment profile unification methodology” (acepum),"Web services are considered as a major challenge for the information technology industry as they emerge from integration of several technologies adaptable within different architectures and platforms. Web Services are deployed within heterogeneous distributed environments; specifically B-2-B interactions are considered as critical-mission processes and services, the main goal for these processes is to provide a secured inter-organizational computing environment. Ion the web, we deploy web services on the web for the purpose of achieving reusability, interoperability, and standards utilization. Web services are based on interactions of peers where loosely coupled systems interact in anonymous computing environments. The environments of web services are considered more vulnerable to faults and incidents than tightly coupled services. In this paper; I introduce a token-based methodology which is utilized for the purpose of achieving trust between end points of communication. I introduce the Asynchronous Computing Environment Profile Unification Methodology (ACEPUM) as a vulnerability reduction methodology which audits the environment profile variables; this approach introduces several levels of trust management routines that addresses different aspects of security requirements.",trust management;SOA;web services;methodology
Can Artificial Life Emerge in a Network of Interacting Agents?,"An interacting multi-agent system in a network can behave like a nature-inspired smart system (SS) exhibiting the four salient properties of an artificial life system (ALS): (i) Collective, coordinated and efficient (ii) Self-organization and emergence (iii) Power law scaling or scale invariance under emergence (iv) Adaptive, fault tolerant and resilient against damage. We explain how these basic properties can arise among agents through random enabling, inhibiting, preferential attachment and growth of a multiagent system. However,the quantitative understanding of a Smart system with an arbitrary interactive topology is extremely difficult. Hence we cannot design a general purpose programmable Smart system. However, for specific applications and a predefined static interactive topology among the agents, the quantitative parameters can be obtained through simulation to build a specific SS.",
Grid as Human's Assistant: A Logical Solution Provider for Physical Problems,"This paper presents theoretical foundations of a new vision regarding virtual organizations. The proposed vision exploits the concept of virtual organizations for the solution of human centered problems; mostly exist and solved in physical world in physical manner. The idea facilitates a user by providing complete logical solution (s) for an initiated problem. The idea pinpoints the need for the participation of different business organizations in a problem solution; as total requirements might not be available in a single organization or a user might not favor all resources of a single organization. This paper presents a contemporary view for the creation of virtual organization over grid infrastructure to assist humans in the solution of hard problems in terms of time, selection and integration. Proposed context of virtual organization believes in the construction of MAS environment. The proposed idea is equipped with a layered architecture for the construction of virtual organizations; a point missing in conventional MAS environments.",Virtual Organization;OGSA;(Open Grid Services Architecture);OGSI (Open;Grid Services Infrastructure);WS-Resource;Framework;Agent;MAS (Multiagent System)
Application of the multi-agent approach in responsive manufacturing modeling,"This paper describes a responsive manufacturing system based on a heterogeneous hierarchy of agents of three types that reflect the managerial structure of manufacturing enterprises. The system is not only capable of responding rapidly to dynamic changes to fulfil customer needs but enable the utilization of manufacturing resources to be dynamically optimized. In addition, to improve the system efficiency, this paper also introduces a called qua-base acquaintance model which might facilitate the multi-agent internal communication.",
Service-Oriented E-Learning Architecture Using Web Service-Based Intelligent Agents,"There is no doubt that e-learning has found its way in our lives. From the very start to the Ph.D. level one can find e-learning courses every where and all the big names are supporting it. One thing that is needed to be understood is that e-learning is basically the integration of various technologies. Now this technology is maturing and we can find different standards for e-learning .New technologies such as agents and web services are promising better results. In this paper we have proposed an e-learning architecture that is dependent on multi-agent systems and web services. These communication technologies will make the architecture more robust, scalable and efficient.",
Animating groups of Socially Intelligent Agents,"This paper presents a multi-agent framework oriented to animate groups of synthetic humans that properly balance task-oriented and social behaviors. We mainly focus on the social model designed for BDI-agents to display socially acceptable decisions. This model is based on an auction mechanism used to coordinate the group activities derived from the character's roles. The model also introduces reciprocity relations between the members of a group and allows the agents to include social tasks to produce realistic behavioral animations. Furthermore, a conversational library provides the set of plans to manage social interactions and to animate from simple chats to more complex negotiations. The framework has been successfully tested in a 3D dynamic environment while simulation a virtual university bar, where groups of waiters and customers can interact and finally display complex social behaviors (e.g. task passing, reciprocity, planned meetings...).",
Development of crop-simulation multiagent system for smart digital twin of plant,"The paper discusses development of the smart digital twin of plant (SDTP) as an intelligent cyber-physical system that includes an open knowledge base and a multi-agent subsystem for planning and discrete-event modeling of plant growth and development, as well as forecasting crop parameters based on the knowledge of agronomists, which can be supplemented with sensors and plant growth management mechanisms. SDTP functions should provide continuous adaptive adjustment of the plant development plan for each specific field, depending on the changes in external conditions, so that the discrepancy between each digital crop models and the real crops is minimal. SDTP is designed to systematize and formalize expert empirical data of agronomists on the stages of plant growth and development and yield forecast. Currently, SDTP is implemented as a web service that integrates various data sources from the fields and plants, and provides users with a possibility to track the state of real plants, predict and simulate plant condition.",precision farming;plant cultivation;digital twin;multi-agent technology;knowledge base;ontology
A hybrid dynamical systems approach to intelligent low-level navigation,"Animated characters may exhibit several kinds of dynamic intelligence when performing low-level navigation (i.e., navigation on a local perceptual scale): they decide among different modes of behavior selectively discriminate entities in the world around them, perform obstacle avoidance, etc. In this paper we present a hybrid dynamical system model of low-level navigation that accounts for the above-mentioned kinds of intelligence. In so doing, the model illustrates general ideas about how a hybrid systems perspective can influence and simplify such reactive/behavioral modeling for multi-agent systems. In addition, we directly employed our formal hybrid system model to generate animations that illustrate our navigation strategies. Overall, our results suggest that hierarchical hybrid systems may provide a natural framework for modeling elements of intelligent animated actors.",
Reputation-Based Trust Network Modelling and Simplification in Multiagent-Based E-Commerce Systems,"In this paper, we present a description model of a trust network graph (TNG)-for multi-agent-based e-commerce systems, which is similar to the relationship network formed among people's transaction activities in the real-world. The method assumes that a multi-agent system in a domain constitutes a community and so the trust network is modelled by the means of a graph in the community. Several notations and regulations are defined in the description model of TNG. In order to sweep out redundancy information in the TNG and reduce the complexity of the trust computation, we propose the principles and the processes of simplification, the definition and the selection algorithm of optimized path for recommendation propagation (OPRP) in terms of the trust commonsense in people's daily life. The examples in this paper show that TNG can describe the complex trust relationships in multiagent e-commerce systems and help simplify the algorithms of the trust evaluation.",Reputation;Trust Network Graph;Mobile;Agent;E-commerce
Invariant Ellipsoids Method for Homogeneous Leader-Following Consensus Control,"The invariant ellipsoid methodology focuses on minimizing the invariant/attractive set for a linear control system subjects to bounded external disturbances. In this note, the invariant ellipsoid methodology is adapted to multiagent systems (MASs) by leveraging the generalized homogeneous control. A necessary and sufficient condition for the optimal rejection of external disturbances using a homogeneous control protocol is presented. Compared to linear control protocols, the generalized homogeneous approach yields faster convergence and enhanced accuracy. Theoretical results are validated by the numerical simulations of the multiagent system comprised of unicycle mobile robots (UMRs).",Generalized homogeneity;invariant ellipsoid;multiagent system (MAS);unicycle mobile robots (UMRs)
Experimental validation of a decentralized control law for multi-vehicle collective motion,"The paper presents the results of experimental tests carried out to validate the performance of a decentralized control law, for the collective circular motion of a team of nonholonomic vehicles. The considered control strategy ensures global asymptotic stability in the single-vehicle case and local asymptotic stability in the multi-vehicle scenario. The main purpose of this work is to verify these theoretical properties in a real-world scenario. As a side contribution, a low-cost experimental setup is presented, based on the LEGO Mindstorms technology. The setup features good scalability, it is versatile enough to be adopted for the evaluation of different control strategies, and it exhibits several issues to be faced in real- world applications.",
Emerging Cooperation With Minimal Effort: Rewarding Over Mimicking,"This paper compares supervised and unsupervised learning mechanisms for the emergence of cooperative multiagent spatial coordination using a top-down approach. By observing the global performance of a group of homogeneous agents-supported by a nonglobal knowledge of their environment-we attempt to extract information about the minimum size of the agent neurocontroller and the type of learning mechanism that collectively generate high-performing and robust behaviors with minimal computational effort. Consequently, a methodology for obtaining controllers of minimal size is introduced and a comparative study between supervised and unsupervised learning mechanisms for the generation of successful collective behaviors is presented. We have developed a prototype simulated world for our studies. This case study is primarily a computer games inspired world but its main features are also biologically plausible. The two specific tasks that the agents are tested in are the competing strategies of obstacle-avoidance and target-achievement. We demonstrate that cooperative behavior among agents, which is supported only by limited communication, appears to be necessary for the problem's efficient solution and that learning by rewarding the behavior of agent groups constitutes a more efficient and computationally preferred generic approach than supervised learning approaches in such complex multiagent worlds",Artificial world;genetic algorithms (GAs);machine learning;multiagent;spatial coordination
Evaluation and design of online cooperative feedback mechanisms for reputation management,This research evaluates and analyzes existing mechanisms of online reputation systems based on cooperative feedbacks of past transaction information. We find existing popular feedback systems do not provide sustained incentives for sellers to behave honestly over time. We propose a new design of reputation system based on exponential smoothing. This mechanism is shown to be more robust compared to the existing systems. We relax the assumption of a static product value and have implemented a two-level exponential smoothing policy to process and aggregate reputation information. The simulation results show that the policy can serve as a sustained incentive mechanism for the seller.,Index Terms- Electronic commerce;online trust;reputation systems;exponential smoothing.
"The evolution of swarm grammars- growing trees, crafting art, and bottom-up design","We presented swarm grammars as an extension of Lindenmayer systems. Instead of applying a single ('turtle') agent to convert linear strings into 3D structures, we use a swarm of agents ""which navigate in 3D space and-as a side effect-place structural building blocks into their environment. The swarm grammars are used to specify how the setup of agent types changes over time. Additional agent parameters determine the agents' behaviors and their interaction dynamics. Both the grammar rules and the agent parameters are evolvable and can change over time-either automatically at replication and collision events among the agents, or triggered by external 'tinkering' from a supervising breeder. When swarm grammars are applied to concrete problems, constraints on the developmental processes as ""well as on the emerging structures may provide the basis for an automatic evolutionary algorithm.",
FlockStream: A Bio-Inspired Algorithm for Clustering Evolving Data Streams,"Existing density-based data stream clustering algorithms use a two-phase scheme approach consisting of an online phase, in which raw data is processed to gather summary statistics, and an offline phase that generates the clusters by using the summary data. In this paper we propose a data stream clustering method based on a multi-agent system that uses a decentralized bottom-up self-organizing strategy to group similar data points. Data points are associated with agents and deployed onto a 2D space, to work simultaneously by applying a heuristic strategy based on a bio-inspired model, known as flocking model. Agents move onto the space for a fixed time and, when they encounter other agents into a predefined visibility range, they can decide to form a flock if they are similar. Flocks can join to form swarms of similar groups. This strategy allows to merge the two phases of density-based approaches and thus to avoid the offline cluster computation, since a swarm represents a cluster. Experimental results show the capability of the bio-inspired approach to obtain very good results on real and synthetic data sets.",
Semantic shared space-based complex tasks allocation method for massive MAS,"Task allocation is still a fundamental problem in multi-agents system (MAS). It allows coalition formation of agents in order to cooperate together to perform a complex task. In general, the task allocation process includes two steps: i) finding the set of agents that can, potentially, participate to task allocation process, ii) computing the optimal allocation to execute the given task. In this work further attention is given for the first step. Indeed, in the context of massive MAS, characterized by dynamic, heterogeneous and a large number of autonomous agents, an efficient model of communication is required. This implies a need for a scalable and semantic infrastructure which allows: i) agents to be able to easily find each other and ii) semantic interoperability that refers to a common understanding of information communicated between agents. In this work information refers to an announced task. Different models of communication have been proposed, including broadcasting, forwarding, central server and group communication. Most of these approaches do not scale well in the context of massive MAS; when the number of agents grows. In additional, agent communication languages (ACLs), such as the KQML or FIPA ACL divide messages into several layers, and provide a specific syntax and semantics only for the outer layer, but its content is still arbitrary. To deal with these limitations, this paper extends our last task allocation method for massive MAS to shared space mechanism. This mechanism allows agents to find each by providing a logical shared space with temporal and special decoupling properties. To ensure semantic interoperability, we use a Task Ontology language (OWL-T) as a tuple space and a FIPA content message. OWL-T is based on the OWL for formally and semantically defining task in a high-level abstraction.",Task Allocation;Massive Multi-Agents System;Communication;Shared space;Ontology;OWL-T
ContTest – A Multi-agent System for Accounting Education,"This paper represents a summary of a research report and the results of developing an educational software, including a multi-agent system for teaching accounting bases and financial accounting. The paper describes the structure of the multi-agent system, defined as a complex network of s-agents. Each s-agent contains 6 pedagogical agents and a coordinator agent. We have defined a new architecture (BeSGOTE) which extends the BDI (Beliefs, Desires, Intentions) architecture for intelligent agents and also a mixing-up relation among the accounts. We have presented both the way in which this mixing-up relation can be used for testing students and the way in which regular expressions can be used for representing accounting problems.",accounting education;multi-agent systems
Vectorial-Opinion Dynamics With Familiarity Neighborhoods in Virtual Social Groups,"In this work, we mimic interactions among agents on social networks and examine their impact on the evolution of agents’ opinions. Each agent is entitled to an opinion represented by unit vectors of varying orientation. Agents are also characterized based on their inclination to alter their opinion and their susceptibility to the influence of peers with contrasting opinions. The agents constitute the nodes of a directed and time-varying influence network whose edges form their respective familiarity neighborhoods and govern their interactions. We also devise an interpersonal influence score to quantify the strength of the influence and the probability of acquisition, retention, or loss of a tie. This characterization of agents’ behavior and their interpersonal relationships differs from traditional bounded-confidence models based on the agreement in opinions alone. The agents with different traits form groups—liberal and conservative—distinguished by the distribution in opinions of their constituents. We analyze their interactions with different initial opinions, group compositions, network structures, and network evolution rates through simulations. The results reveal that flexible agents facilitate consensus among group members, while stubborn agents are instrumental in forming opinion clusters. This is substantiated by observing the average connectedness of the influence network and the average number of opinion clusters; groups with mostly flexible agents have better connectedness and fewer clusters than groups with stubborn agents in a majority. The simulations with stubborn agents reveal that new ties among agent pairs do not facilitate group consensus.",Influence dynamics;multiagent systems;opinion consensus;opinion neighborhood;social networks
Optimal Maintenance Decision Supported System for Power Plant Based on Multi-Agent System,"Condition-based maintenance (CBM) is a systematic project; the multi-agent system (MAS) was introduced to the field of CBM on the basis of distributed intelligent agent technique. The workflow of optimal maintenance decision was analyzed based on MAS, The system framework of distributed MAS optimal maintenance decision system and its prototype system are designed in order to achieve the harmony among the operator, expert and the computer. The systematic goal, framework and function are particularly introduced, and the implementation method of hardware and software is proposed. The test results demonstrated that the system can provide service in the whole life of equipment and highly improve the efficiency of decision and accuracy of fault location",Decision Supported System;Maintenance;Diagnosis;CSCW;Virtual Reality;MAS
xGroupware: Collaboration in Cross-Reality Using Agents,"This paper presents xGroupware, a cross-reality meetingware that coordinates some activities to support remote workgroup. xGroupware was developed based on a multiagent system architecture that integrates different technologies for enabling message exchange between virtual and real worlds users using wearable computers.",Meetingware;Colaboração;Cross-Reality;Wearable Computers;Sistema Multiagentes.
Finite-Time Distributed Tracking Control for Multi-Agent Systems With a Virtual Leader,"This paper aims at further investigating the finite-time distributed tracking control problems for multi-agent systems with a virtual leader under the conditions of fixed and switching topologies, respectively. Two continuous distributed tracking protocols are designed for tracking the virtual leader in finite time. Compared with the traditional distributed tracking protocols, the proposed distributed tracking protocols can reach consensus in finite time. In particular, to eliminate the chattering phenomenon occurred in non-Lipschitz dynamical systems, this paper introduces a saturation function to replace the original sign function in the proposed distributed tracking protocols. The improved protocols can guide all agents to track the virtual leader without chattering phenomenon in finite time for the same position. Numerical simulations are also given to validate the proposed distributed tracking protocols.",Finite-time consensus;multi-agent systems;switching topology;tracking control
Visualizing agent-based simulation dynamics in a CAVE — Issues and architectures,"Displaying an agent-based simulation on an immersive virtual environment called CAVE (Cave Automatic Virtual Environment), a human expert is enabled to evaluate the simulation's dynamics from the same point of view as in real life — from a within perspective instead of a birds eye view. As this form of face validation is useful for many multiagent simulations, it should be possible to setup such a system with as little effort as possible. In this context, we systematically analyse the critical issues that a realization of such a system raises. Addressing these problems, we finally discuss design aspects of basic framework architectures.",
Network Model of Multiagent Communication of Traffic Inspection for Supervision and Control of Passenger Transportation in Road and City Traffic,"As a rule, the supervision and control of the transportation of persons in different types of traffic is the responsibility of the Traffic Inspection of the state inspectorates of individual countries. This paper investigates the intelligent supervision and control of the transportation of persons in road and city traffic managed by the Traffic Inspection in the geo-space of the Republic of Srpska (RS). The aim of the research is to create a multiagent communication (MAC) network model of an ensemble of intelligent interactive teams of human agents (HA), software agents (SA) and cyber-physical agents (CPA) located in six distributed nodes of a star network topology. All nodes of this topology represent Intelligent communication agents, and a special team of intelligent management agents for Inspection Affairs is located in the sixth node of the MAC network model. In the proposed model, the communication platform for MAC is supported by process-adaptable applications of machine learning methods, and the ability of agents to learn from experience and predict based on digital data processing. The main goal of MAC model is optimization of solutions for timely planning, reliable functioning, continuous monitoring, preventive supervision and effective management of Traffic Inspection tasks in uncertain situations contexts.",multiagent communication;traffic inspection;agent;transport of persons;prediction;classification;categorization;situational contexts
Robust formation control of a class of multi-agent systems by output regulation approach,"In this paper, we study the robust formation control problem of a class of multi-agent systems based on the generalized internal model principle. We show that this problem finally boils down to a robust stabilization problem of a nonlinear system, the solution of which can be solved by using the existing robust stabilization technique. The efficiency of the proposed design method is verified by one typical formation control problem of multi-agent systems.",Nonlinear systems;Lyapunov;internal model;stabilization;dissipative
Caribbean/Q: A Massively Multi-Agent Platform with Scenario Description Language,"Making a truly useful massively multi-agent system is difficult since the actions of the full ensemble of agents cannot be controlled by designing just one agent. It is critical to control all the agents by using protocols that describe the interaction of agents and the environment in a top-down approach. We introduce a system that uses interaction protocol descriptions and has the capability of controlling hundreds of thousands of agents. This makes it feasible to realize a mega-scale navigation system that can assist the inhabitants of a small city. In developing a massively multiagent system, protocol design and agent development need to be separated to allow specialists to work in concert with one another while honing the different technologies. As a platform for mega-scale navigation system, we devise an architecture for multiagent platforms where the execution of agents scenario and the implementation of agents are explicitly separated. This paper also gives the evaluation and an application example using the platform.",
A Robot Augmented Environment Based on ROS Multi-Agent Structure,"This paper presents how to construct an augmented environment for a robot controller software. First, a multiagent software architecture based on the Robot Operating System (ROS) platform is purposed as a framework to superimpose real-world, virtual and software environments. Then, key settings in the ROS framework that affect the robot-environment interaction are discussed. To resolve such issues, message aggregation/dissemination in the proposed framework are implemented using the Simulink-based time-triggered architecture. Finally, a collision detection problem is demonstrated a built robot interacts with the proposed augmented environment.","augmented environment, Robot Operating System, multi-agent structure, time-triggered architecture"
Disaster Assistance Intelligent Agent,"Virtual characters are controlled by artificial intelligence in video games and movies. Controlling these characters when they are surrounded by people is known as crowd simulation. In this work, we propose to employ intelligent agents and decision trees to simulate a realistic scenario in which our agent will lead the human behavioural AI and identify the best route to the goal or the best circumstances to the objective avoiding all the obstacles in the path. This crowd simulation will be used to make intelligent agents which can find the best path during the situation of any disaster and show humans the safest path which the humans can follow to get to the nearest safe points. Multiagent simulation, commonly referred to as a Crowd and Agent Simulation, is an approach used to simulate many people, animals or other characters interacting with each other in one place. These actors are expected to pursue their objectives, engage in the environment and coordinate with each other. It is expected that the simulated actors will pursue their goals, interact with the environment, and communicate among themselves. Crowd simulations find utility in various areas, including the enhancement of training environments and virtual worlds, the optimization of architectural planning, and the refinement of AI-driven characters' driving behaviors in video games and movies.",Artificial Intelligent;Agent;Behavior Tree;Crowd Simulation
Towards a Generic Approach for Analyzing the Efficiency of Complex Networks,"A generic multi-agent model of a process industry is presented. The model is based on the system decomposition of a chemical process industry sector. The resulting system description was translated to a suitable analogy: a production chain for chocolate bars. Using this analogy a game has been developed and played to elucidate and explain complexities and interdependencies in the corresponding industrial network. The concepts extracted during the process decomposition and the development of the game have been formalized in an ontology, which is a specification of concepts. This ontology serves as the foundation of the representation of reasoning, communications and transactions in our multi-agent system. A prototype generic multi-agent model has been implemented and developed in Repast to serve as a simulation engine for real process industries and other applications",Analysis;complexity;generic approach;infrastructures;modeling;ontologies;process industry;system thinking
Cooperative Multiagent Deep Reinforcement Learning for Computation Offloading in Digital Twin Cyber–Physical–Social System,"The widespread deployment of edge computing infrastructures has greatly advanced cyber–physical–social systems (CPSSs) by enabling computation offloading for various applications. However, the heterogeneous nature of edge servers (ESs) and the single-destination offloading strategy may limit the overall network performance. In this case, tasks are exclusively handled by the administrative ES, resulting in only marginal improvements in service quality, such as energy consumption and task delay. To fully exploit the advantages of edge computing, this article investigates the cooperation among ESs within CPSS and proposes a cooperative algorithm, named MATORA, to exploit a further performance gain by calculating the task offloading and resource allocation decisions. First, we formulate the joint optimization problem as a time-varying mixed integer nonlinear programming problem; then, we utilize the multiagent deep reinforcement learning (MADRL) to learn the action policy. Second, the MATORA novelly builds reputation model for each ES to obtain insightful knowledge based on service quality, enhancing the training efficiency of MADRL. Thirdly, we simulate a digital twin-based virtual system to monitor the physical network, in which a risk-free, centralized training environment is provided for the multiagent algorithm. Finally, the simulation results and analysis directly validate the effectiveness of our algorithm.",Cooperative computation offloading;digital twin (DT);multiagent deep reinforcement learning (MADRL);reputation model
Understanding the Interplay of Model Complexity and Fidelity in Multiagent Systems via an Evolutionary Framework,"Modern video games come with highly realistic graphics enabling the players to interact with visually rich virtual worlds. Realistic (life-like) animation of nonplayer characters (NPCs) in such virtual worlds is particularly important to enhance the gaming experience. Multiagent systems are one effective approach to synthesize life-like behaviors and interactions by codifying simple rules into NPCs (each NPC as an autonomous agent). However, such behaviors generally come at the cost of increasing computational expense and complexity in terms of aspects such as number of rules and parameters. Therefore, the desire for high fidelity (highly realistic) behaviors is often in conflict with the drive for low complexity. Multiobjective evolutionary algorithms provide a sophisticated mechanism to optimize two or more conflicting objectives simultaneously. However, evolutionary computing techniques need an appropriate objective function to drive the exploration in the correct direction. Pairing of evolutionary techniques and multiagent systems is challenging in the classes of problems in which the fitness is evaluated based on human aesthetic judgment rather than on objective forms of measurements. In this study, we present a multiobjective evolutionary framework to evolve low complexity and high fidelity multiagent systems by utilizing a machine learning system trained by bootstrapping human aesthetic judgment. We have gathered empirical data in three problem areas-simulation of conversational group dynamics, sheepdog herding behaviors, and traffic dynamics, and show the effectiveness of our approach in deriving low complexity and high fidelity multiagent systems. Further, we have identified common properties of the Pareto-optimal frontiers in the three problem areas that can ultimately lead to an understanding of a relationship between simulation model complexity and behavior fidelity. This understanding will be useful in deciding which level of behavioral fidelity is required for the characters in video games based on the distance to the camera, importance to the scene, and available computational resources.",Complexity;fidelity;level of detail artificial intelligence (LOD AI);multiagent systems;multiobjective optimization
Blockchain-Empowered Resource Allocation in HAPS-assisted IoV Digital Twin Networks: A Federated DRL Approach,"Vehicular edge computing (VEC) is a new paradigm in smart cities with the potential to provide and manage resources such as computing and storage closer to resourceconstrained smart vehicles (SV) to support ultra-reliable lowlatency communications and knowledge sharing. However, it is challenging to make optimal resource allocation and offloading decisions due to the mobility, ubiquitous communications, and diverse resource demands of SVs and the dynamic nature of the vehicular network topology. In this paper, we propose an adaptive resource allocation and task offloading scheme for HAPS-assisted Internet of Vehicle networks by exploiting the potential of digital twins (DT), blockchain, and federated multiagent deep reinforcement learning (FMADRL) technologies to address these issues. The DT network is utilized to intelligently monitor and control the demand and supply of resources in the digital representation of the physical operating environment. We adopt a dynamic pricing-based double auction to model the supplies and demands of resource providers and requesters. This enables resource providers and SVs to make adaptive and optimal resource allocation and task offloading decisions. In addition, we deploy a consortium blockchain to enable distributed and secure resource allocation. The resource allocation and task offloading multi-objective optimization problem is formulated as a multiagent extension of the Markov decision process and solved using an FMADRL-based multi-agent deep deterministic policy gradient (FMADDPG) algorithm. The numerical results show that the proposed scheme archives efficient resource allocation and maximizes the utility function while minimizing costs compared to the baseline schemes.",Blockchain;digital twin;resource allocation;task offloading;smart vehicles;deep reinforcement learning;federated learning;double auction
Communication overlays and agents for dependable smart power grids,"Smart grids rely on a dependable information infrastructure for the monitoring and control applications. Two elements can enhance the suitability of the communication and control infrastructure for such smart grid applications. Overlay networks allow to resiliently deal with nodes that appear and disappear, as well as with the dynamic nature of the power values these nodes represent in a smart grid. Agents-based modelling allows to simulate the smart grid applications in a scalable and flexible way before deployment. The paper discusses how both approaches can be combined for simulating a more dependable smart grid.",smart grid;intelligent grid;multi-agent system;overlay networks;power systems
Blockchain-Based Pseudonym Management for Vehicle Twin Migrations in Vehicular Edge Metaverse,"Driven by the great advances in metaverse and edge computing technologies, vehicular edge metaverses are expected to disrupt the current paradigm of intelligent transportation systems. As highly computerized avatars of vehicular metaverse users (VMUs), the vehicle twins (VTs) deployed in edge servers can provide valuable metaverse services to improve driving safety and on-board satisfaction for their VMUs throughout journeys. To maintain uninterrupted metaverse experiences, VTs must be migrated among edge servers following the movements of vehicles. This can raise concerns about privacy breaches during the dynamic communications among vehicular edge metaverses. To address these concerns and safeguard location privacy, pseudonyms as temporary identifiers can be leveraged by both VMUs and VTs to realize anonymous communications in the physical space and virtual spaces. However, existing pseudonym management methods fall short in meeting the extensive pseudonym demands in vehicular edge metaverses, thus dramatically diminishing the performance of privacy preservation. To this end, we present a cross-metaverse empowered dual pseudonym management framework. We utilize cross-chain technology to enhance management efficiency and data security for pseudonyms. Furthermore, we propose a metric to assess the privacy level and employ a multiagent deep reinforcement learning (MADRL) approach to obtain an optimal pseudonym generating strategy. Numerical results demonstrate that our proposed schemes are high-efficiency and cost-effective, showcasing their promising applications in vehicular edge metaverses.",Cross-chain;deep reinforcement learning;pseudonym management;twin migration;vehicular metaverse
ADIPS framework and its application to symbiotic space on network environment,"The aim of this research is to develop a flexible reasoning support environment (cyberspace) that can perceive, reason and act to achieve multiple goals under dynamic, uncertain and complex conditions found in information systems. Current information system architectures are too rigid to cope with heterogeneity, inaccuracy and inflexibility of the real world requirements. In order to overcome such limitations we propose a distributed multiagent software architecture for flexible intelligent information systems with the following goals: construct a framework for the development of agent-oriented systems in a distributed environment called ADIPS, as an infrastructure and two classes of systems are built on it; and develop a reasoning support environment called Cyber Office.",
ADIPS framework and its application,"The aim of this research is to develop a flexible reasoning support environment (cyberspace) that can perceive, reason and act to achieve multiple goals under dynamic, uncertain and complex conditions found in information systems. Current information system architectures are too rigid to cope with heterogeneity, inaccuracy and inflexibility of the real world requirements. In order to overcome such limitations we propose a distributed multiagent software architecture for flexible intelligent information systems with the following goals: (a) Construct a framework for the development of agent-oriented systems in distributed environment called ADIPS, as an infrastructure and two classes of systems are built on it, and (b) develop a reasoning support environment called cyber-office.",
SDISSASA: A Multiagent-Based Web Mining via Semantic Access to Web Resources in Enterprise Architecture,"Distributed intelligent software agents (DISA) are software agents that help out users and act on their behalf. Such agents might be robots or virtual software systems. They are able to intelligent if they interact with their environment in an approach that would generally be observed as intelligent if that communication were carried out by a human being. As a result, gathering information from Web sources via distributed intelligent software agents in enterprise architecture can be implemented platform independent, reusable, and would be better modeled in n-tier or enterprise-tier architecture. The purpose of this paper is to develop a novel distributed intelligent software agent architecture capable of manually and automatically locating and extracting user specified data from the Web, and to dynamically populate semantic databases with the data for later access and retrieval. Implementation of this project not only enables the software to access the semantic information which has been created by a typical Web source, but also it is equipped producing a meta database for executing the queries in semantic database. On the other hand, agents of this system have been enabled for the creation of customized knowledge-based ontology files over enterprise model for future usage of users.",Software Agent;Web Mining;Enterprise Architecture;Semantic WEB;J2EE
"Le Salon, where agents meet actors","The author presents le Salon, a tool for the construction and management of virtual places on the World Wide Web. Users are represented by interface agents that interact with each other and with independent artificial agents. All interactions follow a strict protocol which allows for partial grounding of the exchanged concepts. He believes that such grounding might lead to a more successful integration of artificial agents in environments designed for human actors.",
Multi-agent based system architecture for agile manufacturing system and its learning algorithm with CMAC (Cerebellar Model Articulation Controller),"As the world market is becoming increasingly dynamic and intense, manufacturing enterprises require responsive manufacturing systems which having ability to response rapidly to dynamic changes, to satisfied customer needs. Multi-agent system is used to model manufacturing system in this paper. A multi-agent system based system architecture for agile manufacturing systems which include agent architectures, communication interface between agents in the manufacturing system, agent data module, knowledge module for multi-agent system and sensory input and output controller are proposed. A agent learning model and its mapping algorithm for CMAC (cerebellar model articulation controller) are presented to make the agent system have self learning ability. Simulation result shows that the model and the solution are effective to the manufacturing system.",
Educational autonomous robotics setup using mixed reality,"This paper is concerned with the presentation of a mixed-reality operational environment for carrying out experiments in robotics. This set up was designed as an intermediate system between a real and a simulated scenario in order to work with real robots and to ease and simplify the configuration and modification of the rest of the elements of the experiments. The environment uses video projection over the arena of the experiment, image capture to obtain the current position of the robots and a computer which monitors and controls the scenario. The graphic representation of the virtual elements of the scenario is projected onto the arena and their state is updated based on world rules of the experiment and on the state and actions of the robots. The scheme followed to control and structure this environment is based on the one proposed in a previous work for the creation of a simulation environment named Waspbed, which was designed for the study of simulated coevolution processes in multiagent systems. This setup is used for getting students from engineering degrees used to deal with robotics and all its associated fields, such as artificial vision, evolutionary robotics, communication protocols, etc. in a very simple, quick and cheap way, which otherwise wouldn't be feasible taking into account the academic constraints of time and resources.",Learning environments;multirobots system;virtual environments;educational robotics;autonomous robotics
